LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
57m         Normal    Pulled                 pod/product-service-646fd4c8b8-hpbsv                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 170ms (170ms including waiting). Image size: 114682246 bytes.
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-8lv44                                  Readiness probe failed: Get "http://10.244.1.239:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-hpbsv                                  Readiness probe failed: Get "http://10.244.2.117:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
50m         Warning   Unhealthy              pod/product-service-646fd4c8b8-ckjlm                                  Readiness probe failed: Get "http://10.244.2.21:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
50m         Warning   Unhealthy              pod/product-service-646fd4c8b8-h7zhw                                  Readiness probe failed: Get "http://10.244.1.0:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
49m         Warning   BackoffLimitExceeded   job/k6-load-test-gradual-product-service-h3-gradual-rep1              Job has reached the specified backoff limit
49m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 3; reason: All metrics below target
49m         Normal    Killing                pod/product-service-646fd4c8b8-ckjlm                                  Stopping container product-service
49m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-ckjlm
49m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-hpbsv
49m         Normal    Killing                pod/product-service-646fd4c8b8-hpbsv                                  Stopping container product-service
48m         Normal    Killing                pod/product-service-646fd4c8b8-8lv44                                  Stopping container product-service
48m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 1; reason: All metrics below target
48m         Normal    Killing                pod/product-service-646fd4c8b8-h7zhw                                  Stopping container product-service
48m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-h7zhw
48m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-8lv44
40m         Normal    SuccessfulCreate       job/k6-load-test-spike-product-service-h3-spike-rep1                  Created pod: k6-load-test-spike-product-service-h3-spike-rep1-zbp6n
40m         Normal    Pulling                pod/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n            Pulling image "grafana/k6:latest"
40m         Normal    Scheduled              pod/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n            Successfully assigned ecommerce/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n to aks-userpool-16719200-vmss000011
40m         Normal    Pulled                 pod/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n            Successfully pulled image "grafana/k6:latest" in 1.4s (1.4s including waiting). Image size: 36750082 bytes.
40m         Normal    Created                pod/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n            Created container: k6
40m         Normal    Started                pod/k6-load-test-spike-product-service-h3-spike-rep1-zbp6n            Started container k6
39m         Normal    Scheduled              pod/product-service-646fd4c8b8-dwgv9                                  Successfully assigned ecommerce/product-service-646fd4c8b8-dwgv9 to aks-userpool-16719200-vmss000010
39m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-dwgv9
39m         Normal    Pulling                pod/product-service-646fd4c8b8-dwgv9                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
39m         Normal    Started                pod/product-service-646fd4c8b8-dwgv9                                  Started container product-service
39m         Normal    Pulled                 pod/product-service-646fd4c8b8-dwgv9                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 214ms (214ms including waiting). Image size: 114682246 bytes.
39m         Normal    Created                pod/product-service-646fd4c8b8-dwgv9                                  Created container: product-service
39m         Normal    Scheduled              pod/product-service-646fd4c8b8-2bqjg                                  Successfully assigned ecommerce/product-service-646fd4c8b8-2bqjg to aks-userpool-16719200-vmss000011
39m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-2bqjg
39m         Normal    Created                pod/product-service-646fd4c8b8-2bqjg                                  Created container: product-service
39m         Normal    Pulling                pod/product-service-646fd4c8b8-2bqjg                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
39m         Normal    Pulled                 pod/product-service-646fd4c8b8-2bqjg                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 124ms (124ms including waiting). Image size: 114682246 bytes.
39m         Normal    Started                pod/product-service-646fd4c8b8-2bqjg                                  Started container product-service
38m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-dwgv9
38m         Normal    Killing                pod/product-service-646fd4c8b8-dwgv9                                  Stopping container product-service
38m         Warning   Unhealthy              pod/product-service-646fd4c8b8-dwgv9                                  Readiness probe failed: Get "http://10.244.2.156:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
37m         Warning   Unhealthy              pod/product-service-646fd4c8b8-dwgv9                                  Readiness probe failed: Get "http://10.244.2.156:8002/ready": dial tcp 10.244.2.156:8002: connect: connection refused
37m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 2 to 3
37m         Normal    Created                pod/product-service-646fd4c8b8-zfgk5                                  Created container: product-service
37m         Normal    Started                pod/product-service-646fd4c8b8-zfgk5                                  Started container product-service
37m         Normal    Pulled                 pod/product-service-646fd4c8b8-zfgk5                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 173ms (173ms including waiting). Image size: 114682246 bytes.
37m         Normal    Pulling                pod/product-service-646fd4c8b8-zfgk5                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
37m         Normal    Scheduled              pod/product-service-646fd4c8b8-zfgk5                                  Successfully assigned ecommerce/product-service-646fd4c8b8-zfgk5 to aks-userpool-16719200-vmss000010
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 3; reason: pods metric http_requests_per_second above target
37m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-zfgk5
37m         Normal    Scheduled              pod/product-service-646fd4c8b8-vng5q                                  Successfully assigned ecommerce/product-service-646fd4c8b8-vng5q to aks-userpool-16719200-vmss000011
37m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-gg8rr
37m         Normal    Started                pod/product-service-646fd4c8b8-vng5q                                  Started container product-service
37m         Normal    Created                pod/product-service-646fd4c8b8-vng5q                                  Created container: product-service
37m         Normal    Pulled                 pod/product-service-646fd4c8b8-vng5q                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 125ms (125ms including waiting). Image size: 114682246 bytes.
37m         Normal    Scheduled              pod/product-service-646fd4c8b8-gg8rr                                  Successfully assigned ecommerce/product-service-646fd4c8b8-gg8rr to aks-userpool-16719200-vmss000010
37m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 3 to 5
37m         Normal    Pulling                pod/product-service-646fd4c8b8-vng5q                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
37m         Normal    Pulling                pod/product-service-646fd4c8b8-gg8rr                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
37m         Normal    Pulled                 pod/product-service-646fd4c8b8-gg8rr                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 132ms (132ms including waiting). Image size: 114682246 bytes.
37m         Normal    Created                pod/product-service-646fd4c8b8-gg8rr                                  Created container: product-service
37m         Normal    Started                pod/product-service-646fd4c8b8-gg8rr                                  Started container product-service
37m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-vng5q
36m         Normal    Killing                pod/product-service-646fd4c8b8-zfgk5                                  Stopping container product-service
36m         Normal    Killing                pod/product-service-646fd4c8b8-gg8rr                                  Stopping container product-service
36m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-zfgk5
36m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-gg8rr
36m         Warning   Unhealthy              pod/product-service-646fd4c8b8-gg8rr                                  Readiness probe failed: Get "http://10.244.2.155:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
36m         Warning   Unhealthy              pod/product-service-646fd4c8b8-zfgk5                                  Readiness probe failed: Get "http://10.244.2.122:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
36m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-vng5q
36m         Normal    Killing                pod/product-service-646fd4c8b8-vng5q                                  Stopping container product-service
36m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 3 to 2
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vng5q                                  Readiness probe failed: Get "http://10.244.1.220:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-gg8rr                                  Readiness probe failed: Get "http://10.244.2.155:8002/ready": dial tcp 10.244.2.155:8002: connect: connection refused
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-zfgk5                                  Readiness probe failed: Get "http://10.244.2.122:8002/ready": dial tcp 10.244.2.122:8002: connect: connection refused
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2bqjg                                  Readiness probe failed: Get "http://10.244.1.66:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vng5q                                  Readiness probe failed: Get "http://10.244.1.220:8002/ready": dial tcp 10.244.1.220:8002: connect: connection refused
35m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-2bqjg
35m         Normal    Killing                pod/product-service-646fd4c8b8-2bqjg                                  Stopping container product-service
35m         Normal    Scheduled              pod/product-service-646fd4c8b8-sp965                                  Successfully assigned ecommerce/product-service-646fd4c8b8-sp965 to aks-userpool-16719200-vmss000010
35m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 2; reason: pods metric http_requests_per_second above target
35m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 1 to 2
35m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-sp965
35m         Normal    Started                pod/product-service-646fd4c8b8-sp965                                  Started container product-service
35m         Normal    Created                pod/product-service-646fd4c8b8-sp965                                  Created container: product-service
35m         Normal    Pulled                 pod/product-service-646fd4c8b8-sp965                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 181ms (181ms including waiting). Image size: 114682246 bytes.
35m         Normal    Pulling                pod/product-service-646fd4c8b8-sp965                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
35m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2bqjg                                  Readiness probe failed: Get "http://10.244.1.66:8002/ready": dial tcp 10.244.1.66:8002: connect: connection refused
35m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-wlr6c
35m         Normal    Scheduled              pod/product-service-646fd4c8b8-6zntb                                  Successfully assigned ecommerce/product-service-646fd4c8b8-6zntb to aks-userpool-16719200-vmss000010
35m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-6zntb
35m         Normal    Scheduled              pod/product-service-646fd4c8b8-wlr6c                                  Successfully assigned ecommerce/product-service-646fd4c8b8-wlr6c to aks-userpool-16719200-vmss000011
35m         Normal    Started                pod/product-service-646fd4c8b8-6zntb                                  Started container product-service
35m         Normal    Pulled                 pod/product-service-646fd4c8b8-6zntb                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 96ms (96ms including waiting). Image size: 114682246 bytes.
35m         Normal    Pulling                pod/product-service-646fd4c8b8-wlr6c                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
35m         Normal    Pulling                pod/product-service-646fd4c8b8-6zntb                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
35m         Normal    Started                pod/product-service-646fd4c8b8-wlr6c                                  Started container product-service
35m         Normal    Created                pod/product-service-646fd4c8b8-wlr6c                                  Created container: product-service
35m         Normal    Created                pod/product-service-646fd4c8b8-6zntb                                  Created container: product-service
35m         Normal    Pulled                 pod/product-service-646fd4c8b8-wlr6c                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 127ms (127ms including waiting). Image size: 114682246 bytes.
34m         Normal    Scheduled              pod/product-service-646fd4c8b8-rh64x                                  Successfully assigned ecommerce/product-service-646fd4c8b8-rh64x to aks-userpool-16719200-vmss000011
34m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-rh64x
34m         Normal    Started                pod/product-service-646fd4c8b8-rh64x                                  Started container product-service
34m         Normal    Pulled                 pod/product-service-646fd4c8b8-rh64x                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 169ms (169ms including waiting). Image size: 114682246 bytes.
34m         Normal    Pulling                pod/product-service-646fd4c8b8-rh64x                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
34m         Normal    Created                pod/product-service-646fd4c8b8-rh64x                                  Created container: product-service
34m         Normal    Killing                pod/product-service-646fd4c8b8-6zntb                                  Stopping container product-service
34m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-sp965
34m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-6zntb
34m         Normal    Killing                pod/product-service-646fd4c8b8-sp965                                  Stopping container product-service
34m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6zntb                                  Readiness probe failed: Get "http://10.244.2.186:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-sp965                                  Readiness probe failed: Get "http://10.244.2.118:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6zntb                                  Readiness probe failed: Get "http://10.244.2.186:8002/ready": dial tcp 10.244.2.186:8002: connect: connection refused
33m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-rh64x
33m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-wlr6c
33m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 3 to 1
33m         Normal    Killing                pod/product-service-646fd4c8b8-wlr6c                                  Stopping container product-service
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-sp965                                  Readiness probe failed: Get "http://10.244.2.118:8002/ready": dial tcp 10.244.2.118:8002: connect: connection refused
33m         Normal    Killing                pod/product-service-646fd4c8b8-rh64x                                  Stopping container product-service
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wlr6c                                  Readiness probe failed: Get "http://10.244.1.5:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-rh64x                                  Readiness probe failed: Get "http://10.244.1.37:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wlr6c                                  Readiness probe failed: Get "http://10.244.1.5:8002/ready": dial tcp 10.244.1.5:8002: connect: connection refused
33m         Warning   Unhealthy              pod/product-service-646fd4c8b8-rh64x                                  Readiness probe failed: Get "http://10.244.1.37:8002/ready": dial tcp 10.244.1.37:8002: connect: connection refused
32m         Normal    Pulled                 pod/product-service-646fd4c8b8-vd4fw                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 156ms (156ms including waiting). Image size: 114682246 bytes.
32m         Normal    Scheduled              pod/product-service-646fd4c8b8-vd4fw                                  Successfully assigned ecommerce/product-service-646fd4c8b8-vd4fw to aks-userpool-16719200-vmss000010
32m         Normal    Pulling                pod/product-service-646fd4c8b8-vd4fw                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
32m         Normal    Created                pod/product-service-646fd4c8b8-vd4fw                                  Created container: product-service
32m         Normal    Pulling                pod/product-service-646fd4c8b8-szzvn                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
32m         Normal    Scheduled              pod/product-service-646fd4c8b8-szzvn                                  Successfully assigned ecommerce/product-service-646fd4c8b8-szzvn to aks-userpool-16719200-vmss000011
32m         Normal    Started                pod/product-service-646fd4c8b8-vd4fw                                  Started container product-service
32m         Normal    Scheduled              pod/product-service-646fd4c8b8-6tzh4                                  Successfully assigned ecommerce/product-service-646fd4c8b8-6tzh4 to aks-userpool-16719200-vmss000010
32m         Normal    Pulling                pod/product-service-646fd4c8b8-6tzh4                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
32m         Normal    Pulled                 pod/product-service-646fd4c8b8-bq2ns                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 211ms (211ms including waiting). Image size: 114682246 bytes.
32m         Normal    Pulling                pod/product-service-646fd4c8b8-bq2ns                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
32m         Normal    Scheduled              pod/product-service-646fd4c8b8-bq2ns                                  Successfully assigned ecommerce/product-service-646fd4c8b8-bq2ns to aks-userpool-16719200-vmss000011
32m         Normal    Created                pod/product-service-646fd4c8b8-szzvn                                  Created container: product-service
32m         Normal    Pulled                 pod/product-service-646fd4c8b8-szzvn                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 252ms (252ms including waiting). Image size: 114682246 bytes.
32m         Normal    Started                pod/product-service-646fd4c8b8-szzvn                                  Started container product-service
32m         Normal    Started                pod/product-service-646fd4c8b8-bq2ns                                  Started container product-service
32m         Normal    Pulled                 pod/product-service-646fd4c8b8-6tzh4                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 115ms (115ms including waiting). Image size: 114682246 bytes.
32m         Normal    Created                pod/product-service-646fd4c8b8-6tzh4                                  Created container: product-service
32m         Normal    Started                pod/product-service-646fd4c8b8-6tzh4                                  Started container product-service
32m         Normal    Created                pod/product-service-646fd4c8b8-bq2ns                                  Created container: product-service
32m         Warning   Unhealthy              pod/product-service-646fd4c8b8-q7dm4                                  Readiness probe failed: Get "http://10.244.2.183:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
32m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe errored and resulted in unknown state: rpc error: code = Unknown desc = failed to exec in container: failed to start exec "fd20ef8b76c8ebc78b101d3ed8197b961c12a2f0eacd4f282edbb33f9f767be6": OCI runtime exec failed: exec failed: unable to start container process: error executing setns process: exit status 1; runc init error(s): nsexec-1[445269]: failed to open /proc/208567/ns/ipc: No such file or directory; nsexec-0[445268]: failed to sync with stage-1: next state (got 0 of 4 bytes): unknown
31m         Normal    Killing                pod/product-service-646fd4c8b8-vd4fw                                  Stopping container product-service
31m         Normal    Killing                pod/product-service-646fd4c8b8-bq2ns                                  Stopping container product-service
31m         Normal    Killing                pod/product-service-646fd4c8b8-szzvn                                  Stopping container product-service
31m         Normal    Killing                pod/product-service-646fd4c8b8-6tzh4                                  Stopping container product-service
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-szzvn                                  Readiness probe failed: Get "http://10.244.1.102:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6tzh4                                  Readiness probe failed: Get "http://10.244.2.164:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-bq2ns                                  Readiness probe failed: Get "http://10.244.1.251:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vd4fw                                  Readiness probe failed: Get "http://10.244.2.189:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vd4fw                                  Readiness probe failed: Get "http://10.244.2.189:8002/ready": dial tcp 10.244.2.189:8002: connect: connection refused
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6tzh4                                  Readiness probe failed: Get "http://10.244.2.164:8002/ready": dial tcp 10.244.2.164:8002: connect: connection refused
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-szzvn                                  Readiness probe failed: Get "http://10.244.1.102:8002/ready": dial tcp 10.244.1.102:8002: connect: connection refused
31m         Warning   Unhealthy              pod/product-service-646fd4c8b8-bq2ns                                  Readiness probe failed: Get "http://10.244.1.251:8002/ready": dial tcp 10.244.1.251:8002: connect: connection refused
31m         Normal    Started                pod/product-db-0                                                      Started container postgres
31m         Normal    Pulled                 pod/product-db-0                                                      Container image "postgres:15-alpine" already present on machine
31m         Normal    Created                pod/product-db-0                                                      Created container: postgres
30m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 (combined from similar events): Created pod: product-service-646fd4c8b8-954p9
30m         Normal    Scheduled              pod/product-service-646fd4c8b8-wdcgj                                  Successfully assigned ecommerce/product-service-646fd4c8b8-wdcgj to aks-userpool-16719200-vmss000010
30m         Normal    Scheduled              pod/product-service-646fd4c8b8-954p9                                  Successfully assigned ecommerce/product-service-646fd4c8b8-954p9 to aks-userpool-16719200-vmss000010
30m         Normal    Scheduled              pod/product-service-646fd4c8b8-2b7vp                                  Successfully assigned ecommerce/product-service-646fd4c8b8-2b7vp to aks-userpool-16719200-vmss000011
30m         Normal    Scheduled              pod/product-service-646fd4c8b8-8ggmv                                  Successfully assigned ecommerce/product-service-646fd4c8b8-8ggmv to aks-userpool-16719200-vmss000011
30m         Normal    Pulling                pod/product-service-646fd4c8b8-wdcgj                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
30m         Normal    Pulling                pod/product-service-646fd4c8b8-954p9                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
30m         Normal    Started                pod/product-service-646fd4c8b8-2b7vp                                  Started container product-service
30m         Normal    Started                pod/product-service-646fd4c8b8-954p9                                  Started container product-service
30m         Normal    Pulling                pod/product-service-646fd4c8b8-8ggmv                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
30m         Normal    Pulled                 pod/product-service-646fd4c8b8-8ggmv                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 186ms (186ms including waiting). Image size: 114682246 bytes.
30m         Normal    Pulled                 pod/product-service-646fd4c8b8-2b7vp                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 268ms (268ms including waiting). Image size: 114682246 bytes.
30m         Normal    Pulling                pod/product-service-646fd4c8b8-2b7vp                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
30m         Normal    Created                pod/product-service-646fd4c8b8-8ggmv                                  Created container: product-service
30m         Normal    Pulled                 pod/product-service-646fd4c8b8-wdcgj                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 157ms (157ms including waiting). Image size: 114682246 bytes.
30m         Normal    Created                pod/product-service-646fd4c8b8-954p9                                  Created container: product-service
30m         Normal    Pulled                 pod/product-service-646fd4c8b8-954p9                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 226ms (226ms including waiting). Image size: 114682246 bytes.
30m         Normal    Started                pod/product-service-646fd4c8b8-8ggmv                                  Started container product-service
30m         Normal    Created                pod/product-service-646fd4c8b8-2b7vp                                  Created container: product-service
30m         Normal    Created                pod/product-service-646fd4c8b8-wdcgj                                  Created container: product-service
30m         Normal    Started                pod/product-service-646fd4c8b8-wdcgj                                  Started container product-service
30m         Normal    Killing                pod/product-service-646fd4c8b8-q7dm4                                  Stopping container product-service
30m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                    New size: 4; reason: All metrics below target
30m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 5 to 4
29m         Normal    Killing                pod/product-service-646fd4c8b8-wdcgj                                  Stopping container product-service
29m         Normal    Killing                pod/product-service-646fd4c8b8-2b7vp                                  Stopping container product-service
29m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wdcgj                                  Readiness probe failed: Get "http://10.244.2.99:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
29m         Warning   Unhealthy              pod/product-service-646fd4c8b8-2b7vp                                  Readiness probe failed: Get "http://10.244.1.69:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
